year,source_key,source_role,authority,chamber,family,acquisition_type,url,destination,required,notes
2007,house_fp_polling_sa,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-13745-SA.csv,data/raw/aec/2007_federal/13745/final/HouseStateFirstPrefsByPollingPlaceDownload-13745-SA.csv,True,
2007,house_fp_polling_tas,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-13745-TAS.csv,data/raw/aec/2007_federal/13745/final/HouseStateFirstPrefsByPollingPlaceDownload-13745-TAS.csv,True,
2007,house_fp_polling_act,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-13745-ACT.csv,data/raw/aec/2007_federal/13745/final/HouseStateFirstPrefsByPollingPlaceDownload-13745-ACT.csv,True,
2007,house_fp_polling_nt,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-13745-NT.csv,data/raw/aec/2007_federal/13745/final/HouseStateFirstPrefsByPollingPlaceDownload-13745-NT.csv,True,
2007,house_tcp_vote_type,primary,Australian Electoral Commission,house,two_candidate_preferred,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseTcpByCandidateByVoteTypeDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseTcpByCandidateByVoteTypeDownload-13745.csv,True,
2007,house_tcp_polling,primary,Australian Electoral Commission,house,two_candidate_preferred_polling_place,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseTcpByCandidateByPollingPlaceDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseTcpByCandidateByPollingPlaceDownload-13745.csv,True,
2007,house_tpp_state,primary,Australian Electoral Commission,house,two_party_preferred_state,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseTppByStateDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseTppByStateDownload-13745.csv,True,
2007,house_tpp_division,primary,Australian Electoral Commission,house,two_party_preferred_division,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseTppByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseTppByDivisionDownload-13745.csv,True,
2007,house_tpp_polling,primary,Australian Electoral Commission,house,two_party_preferred_polling_place,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseTppByPollingPlaceDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseTppByPollingPlaceDownload-13745.csv,True,
2007,house_distribution,primary,Australian Electoral Commission,house,distribution_of_preferences,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseDopByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseDopByDivisionDownload-13745.csv,True,
2007,enrolment_division,primary,Australian Electoral Commission,both,enrolment,direct_file,https://results.aec.gov.au/13745/Website/Downloads/GeneralEnrolmentByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/GeneralEnrolmentByDivisionDownload-13745.csv,True,
2007,house_informal_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseInformalByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseInformalByDivisionDownload-13745.csv,True,
2007,house_turnout_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseTurnoutByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseTurnoutByDivisionDownload-13745.csv,True,
2007,house_votes_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/13745/Website/Downloads/HouseVotesCountedByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/HouseVotesCountedByDivisionDownload-13745.csv,True,
2007,polling_places,primary,Australian Electoral Commission,both,reporting_units,direct_file,https://results.aec.gov.au/13745/Website/Downloads/GeneralPollingPlacesDownload-13745.csv,data/raw/aec/2007_federal/13745/final/GeneralPollingPlacesDownload-13745.csv,True,
2007,senate_candidates,primary,Australian Electoral Commission,senate,candidates,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateCandidatesDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateCandidatesDownload-13745.csv,True,
2007,senate_elected,primary,Australian Electoral Commission,senate,outcomes,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateSenatorsElectedDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateSenatorsElectedDownload-13745.csv,True,
2007,senate_fp_state_vote_type,primary,Australian Electoral Commission,senate,first_preferences,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateFirstPrefsByStateByVoteTypeDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateFirstPrefsByStateByVoteTypeDownload-13745.csv,True,
2007,senate_fp_division_vote_type,primary,Australian Electoral Commission,senate,first_preferences_division,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateFirstPrefsByDivisionByVoteTypeDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateFirstPrefsByDivisionByVoteTypeDownload-13745.csv,True,
2007,senate_fp_group_vote_type,primary,Australian Electoral Commission,senate,first_preferences_group,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateFirstPrefsByGroupByVoteTypeDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateFirstPrefsByGroupByVoteTypeDownload-13745.csv,True,
2007,senate_fp_state_group_vote_type,primary,Australian Electoral Commission,senate,first_preferences_group,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateFirstPrefsByStateByGroupByVoteTypeDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateFirstPrefsByStateByGroupByVoteTypeDownload-13745.csv,True,
2007,enrolment_state,primary,Australian Electoral Commission,both,enrolment,direct_file,https://results.aec.gov.au/13745/Website/Downloads/GeneralEnrolmentByStateDownload-13745.csv,data/raw/aec/2007_federal/13745/final/GeneralEnrolmentByStateDownload-13745.csv,True,
2007,senate_informal_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateInformalByStateDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateInformalByStateDownload-13745.csv,True,
2007,senate_turnout_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateTurnoutByStateDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateTurnoutByStateDownload-13745.csv,True,
2007,senate_votes_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateVotesCountedByStateDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateVotesCountedByStateDownload-13745.csv,True,
2007,senate_informal_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateInformalByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateInformalByDivisionDownload-13745.csv,True,
2007,senate_turnout_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateTurnoutByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateTurnoutByDivisionDownload-13745.csv,True,
2007,senate_votes_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateVotesCountedByDivisionDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateVotesCountedByDivisionDownload-13745.csv,True,
2007,senate_distribution,primary,Australian Electoral Commission,senate,distribution_of_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateDopDownload-13745.zip,data/raw/aec/2007_federal/13745/final/SenateDopDownload-13745.zip,True,
2007,senate_group_voting_tickets,primary,Australian Electoral Commission,senate,group_voting_tickets,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateGroupVotingTicketsDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateGroupVotingTicketsDownload-13745.csv,True,
2007,senate_gvt_usage_state,primary,Australian Electoral Commission,senate,group_voting_ticket_usage,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateUseOfGvtByStateDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateUseOfGvtByStateDownload-13745.csv,True,
2007,senate_gvt_usage_group,primary,Australian Electoral Commission,senate,group_voting_ticket_usage,direct_file,https://results.aec.gov.au/13745/Website/Downloads/SenateUseOfGvtByGroupDownload-13745.csv,data/raw/aec/2007_federal/13745/final/SenateUseOfGvtByGroupDownload-13745.csv,True,
2007,senate_btl_preferences_nsw,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateStateBtlDownload-13745-NSW.zip,data/raw/aec/2007_federal/13745/final/SenateStateBtlDownload-13745-NSW.zip,True,
2007,senate_btl_preferences_vic,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateStateBtlDownload-13745-VIC.zip,data/raw/aec/2007_federal/13745/final/SenateStateBtlDownload-13745-VIC.zip,True,
2007,senate_btl_preferences_qld,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateStateBtlDownload-13745-QLD.zip,data/raw/aec/2007_federal/13745/final/SenateStateBtlDownload-13745-QLD.zip,True,
2007,senate_btl_preferences_wa,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateStateBtlDownload-13745-WA.zip,data/raw/aec/2007_federal/13745/final/SenateStateBtlDownload-13745-WA.zip,True,
2007,senate_btl_preferences_sa,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateStateBtlDownload-13745-SA.zip,data/raw/aec/2007_federal/13745/final/SenateStateBtlDownload-13745-SA.zip,True,
2007,senate_btl_preferences_tas,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateStateBtlDownload-13745-TAS.zip,data/raw/aec/2007_federal/13745/final/SenateStateBtlDownload-13745-TAS.zip,True,
2007,senate_btl_preferences_act,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateStateBtlDownload-13745-ACT.zip,data/raw/aec/2007_federal/13745/final/SenateStateBtlDownload-13745-ACT.zip,True,
2007,senate_btl_preferences_nt,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/13745/Website/External/SenateStateBtlDownload-13745-NT.zip,data/raw/aec/2007_federal/13745/final/SenateStateBtlDownload-13745-NT.zip,True,
2010,house_candidates,primary,Australian Electoral Commission,house,candidates,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseCandidatesDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseCandidatesDownload-15508.csv,True,
2010,house_elected,primary,Australian Electoral Commission,house,outcomes,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseMembersElectedDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseMembersElectedDownload-15508.csv,True,
2010,house_fp_vote_type,primary,Australian Electoral Commission,house,first_preferences,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseFirstPrefsByCandidateByVoteTypeDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseFirstPrefsByCandidateByVoteTypeDownload-15508.csv,True,
2010,house_fp_polling_nsw,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-15508-NSW.csv,data/raw/aec/2010_federal/15508/final/HouseStateFirstPrefsByPollingPlaceDownload-15508-NSW.csv,True,
2010,house_fp_polling_vic,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-15508-VIC.csv,data/raw/aec/2010_federal/15508/final/HouseStateFirstPrefsByPollingPlaceDownload-15508-VIC.csv,True,
2010,house_fp_polling_qld,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-15508-QLD.csv,data/raw/aec/2010_federal/15508/final/HouseStateFirstPrefsByPollingPlaceDownload-15508-QLD.csv,True,
2010,house_fp_polling_wa,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-15508-WA.csv,data/raw/aec/2010_federal/15508/final/HouseStateFirstPrefsByPollingPlaceDownload-15508-WA.csv,True,
2010,house_fp_polling_sa,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-15508-SA.csv,data/raw/aec/2010_federal/15508/final/HouseStateFirstPrefsByPollingPlaceDownload-15508-SA.csv,True,
2010,house_fp_polling_tas,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-15508-TAS.csv,data/raw/aec/2010_federal/15508/final/HouseStateFirstPrefsByPollingPlaceDownload-15508-TAS.csv,True,
2010,house_fp_polling_act,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-15508-ACT.csv,data/raw/aec/2010_federal/15508/final/HouseStateFirstPrefsByPollingPlaceDownload-15508-ACT.csv,True,
2010,house_fp_polling_nt,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-15508-NT.csv,data/raw/aec/2010_federal/15508/final/HouseStateFirstPrefsByPollingPlaceDownload-15508-NT.csv,True,
2010,house_tcp_vote_type,primary,Australian Electoral Commission,house,two_candidate_preferred,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseTcpByCandidateByVoteTypeDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseTcpByCandidateByVoteTypeDownload-15508.csv,True,
2010,house_tcp_polling,primary,Australian Electoral Commission,house,two_candidate_preferred_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseTcpByCandidateByPollingPlaceDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseTcpByCandidateByPollingPlaceDownload-15508.csv,True,
2010,house_tpp_state,primary,Australian Electoral Commission,house,two_party_preferred_state,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseTppByStateDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseTppByStateDownload-15508.csv,True,
2010,house_tpp_division,primary,Australian Electoral Commission,house,two_party_preferred_division,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseTppByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseTppByDivisionDownload-15508.csv,True,
2010,house_tpp_polling,primary,Australian Electoral Commission,house,two_party_preferred_polling_place,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseTppByPollingPlaceDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseTppByPollingPlaceDownload-15508.csv,True,
2010,house_distribution,primary,Australian Electoral Commission,house,distribution_of_preferences,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseDopByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseDopByDivisionDownload-15508.csv,True,
2010,enrolment_division,primary,Australian Electoral Commission,both,enrolment,direct_file,https://results.aec.gov.au/15508/Website/Downloads/GeneralEnrolmentByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/GeneralEnrolmentByDivisionDownload-15508.csv,True,
2010,house_informal_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseInformalByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseInformalByDivisionDownload-15508.csv,True,
2010,house_turnout_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseTurnoutByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseTurnoutByDivisionDownload-15508.csv,True,
2010,house_votes_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/15508/Website/Downloads/HouseVotesCountedByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/HouseVotesCountedByDivisionDownload-15508.csv,True,
2010,polling_places,primary,Australian Electoral Commission,both,reporting_units,direct_file,https://results.aec.gov.au/15508/Website/Downloads/GeneralPollingPlacesDownload-15508.csv,data/raw/aec/2010_federal/15508/final/GeneralPollingPlacesDownload-15508.csv,True,
2010,senate_candidates,primary,Australian Electoral Commission,senate,candidates,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateCandidatesDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateCandidatesDownload-15508.csv,True,
2010,senate_elected,primary,Australian Electoral Commission,senate,outcomes,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateSenatorsElectedDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateSenatorsElectedDownload-15508.csv,True,
2010,senate_fp_state_vote_type,primary,Australian Electoral Commission,senate,first_preferences,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateFirstPrefsByStateByVoteTypeDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateFirstPrefsByStateByVoteTypeDownload-15508.csv,True,
2010,senate_fp_division_vote_type,primary,Australian Electoral Commission,senate,first_preferences_division,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateFirstPrefsByDivisionByVoteTypeDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateFirstPrefsByDivisionByVoteTypeDownload-15508.csv,True,
2010,senate_fp_group_vote_type,primary,Australian Electoral Commission,senate,first_preferences_group,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateFirstPrefsByGroupByVoteTypeDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateFirstPrefsByGroupByVoteTypeDownload-15508.csv,True,
2010,senate_fp_state_group_vote_type,primary,Australian Electoral Commission,senate,first_preferences_group,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateFirstPrefsByStateByGroupByVoteTypeDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateFirstPrefsByStateByGroupByVoteTypeDownload-15508.csv,True,
2010,enrolment_state,primary,Australian Electoral Commission,both,enrolment,direct_file,https://results.aec.gov.au/15508/Website/Downloads/GeneralEnrolmentByStateDownload-15508.csv,data/raw/aec/2010_federal/15508/final/GeneralEnrolmentByStateDownload-15508.csv,True,
2010,senate_informal_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateInformalByStateDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateInformalByStateDownload-15508.csv,True,
2010,senate_turnout_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateTurnoutByStateDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateTurnoutByStateDownload-15508.csv,True,
2010,senate_votes_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateVotesCountedByStateDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateVotesCountedByStateDownload-15508.csv,True,
2010,senate_informal_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateInformalByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateInformalByDivisionDownload-15508.csv,True,
2010,senate_turnout_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateTurnoutByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateTurnoutByDivisionDownload-15508.csv,True,
2010,senate_votes_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateVotesCountedByDivisionDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateVotesCountedByDivisionDownload-15508.csv,True,
2010,senate_distribution,primary,Australian Electoral Commission,senate,distribution_of_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateDopDownload-15508.zip,data/raw/aec/2010_federal/15508/final/SenateDopDownload-15508.zip,True,
2010,senate_group_voting_tickets,primary,Australian Electoral Commission,senate,group_voting_tickets,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateGroupVotingTicketsDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateGroupVotingTicketsDownload-15508.csv,True,
2010,senate_gvt_usage_state,primary,Australian Electoral Commission,senate,group_voting_ticket_usage,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateUseOfGvtByStateDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateUseOfGvtByStateDownload-15508.csv,True,
2010,senate_gvt_usage_group,primary,Australian Electoral Commission,senate,group_voting_ticket_usage,direct_file,https://results.aec.gov.au/15508/Website/Downloads/SenateUseOfGvtByGroupDownload-15508.csv,data/raw/aec/2010_federal/15508/final/SenateUseOfGvtByGroupDownload-15508.csv,True,
2010,senate_btl_preferences_nsw,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateStateBtlDownload-15508-NSW.zip,data/raw/aec/2010_federal/15508/final/SenateStateBtlDownload-15508-NSW.zip,True,
2010,senate_btl_preferences_vic,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateStateBtlDownload-15508-VIC.zip,data/raw/aec/2010_federal/15508/final/SenateStateBtlDownload-15508-VIC.zip,True,
2010,senate_btl_preferences_qld,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateStateBtlDownload-15508-QLD.zip,data/raw/aec/2010_federal/15508/final/SenateStateBtlDownload-15508-QLD.zip,True,
2010,senate_btl_preferences_wa,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateStateBtlDownload-15508-WA.zip,data/raw/aec/2010_federal/15508/final/SenateStateBtlDownload-15508-WA.zip,True,
2010,senate_btl_preferences_sa,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateStateBtlDownload-15508-SA.zip,data/raw/aec/2010_federal/15508/final/SenateStateBtlDownload-15508-SA.zip,True,
2010,senate_btl_preferences_tas,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateStateBtlDownload-15508-TAS.zip,data/raw/aec/2010_federal/15508/final/SenateStateBtlDownload-15508-TAS.zip,True,
2010,senate_btl_preferences_act,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateStateBtlDownload-15508-ACT.zip,data/raw/aec/2010_federal/15508/final/SenateStateBtlDownload-15508-ACT.zip,True,
2010,senate_btl_preferences_nt,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/15508/Website/External/SenateStateBtlDownload-15508-NT.zip,data/raw/aec/2010_federal/15508/final/SenateStateBtlDownload-15508-NT.zip,True,
2013,house_candidates,primary,Australian Electoral Commission,house,candidates,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseCandidatesDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseCandidatesDownload-17496.csv,True,
2013,house_elected,primary,Australian Electoral Commission,house,outcomes,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseMembersElectedDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseMembersElectedDownload-17496.csv,True,
2013,house_fp_vote_type,primary,Australian Electoral Commission,house,first_preferences,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseFirstPrefsByCandidateByVoteTypeDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseFirstPrefsByCandidateByVoteTypeDownload-17496.csv,True,
2013,house_fp_polling_nsw,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-17496-NSW.csv,data/raw/aec/2013_federal/17496/final/HouseStateFirstPrefsByPollingPlaceDownload-17496-NSW.csv,True,
2013,house_fp_polling_vic,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-17496-VIC.csv,data/raw/aec/2013_federal/17496/final/HouseStateFirstPrefsByPollingPlaceDownload-17496-VIC.csv,True,
2013,house_fp_polling_qld,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-17496-QLD.csv,data/raw/aec/2013_federal/17496/final/HouseStateFirstPrefsByPollingPlaceDownload-17496-QLD.csv,True,
2013,house_fp_polling_wa,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-17496-WA.csv,data/raw/aec/2013_federal/17496/final/HouseStateFirstPrefsByPollingPlaceDownload-17496-WA.csv,True,
2013,house_fp_polling_sa,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-17496-SA.csv,data/raw/aec/2013_federal/17496/final/HouseStateFirstPrefsByPollingPlaceDownload-17496-SA.csv,True,
2013,house_fp_polling_tas,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-17496-TAS.csv,data/raw/aec/2013_federal/17496/final/HouseStateFirstPrefsByPollingPlaceDownload-17496-TAS.csv,True,
2013,house_fp_polling_act,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-17496-ACT.csv,data/raw/aec/2013_federal/17496/final/HouseStateFirstPrefsByPollingPlaceDownload-17496-ACT.csv,True,
2013,house_fp_polling_nt,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-17496-NT.csv,data/raw/aec/2013_federal/17496/final/HouseStateFirstPrefsByPollingPlaceDownload-17496-NT.csv,True,
2013,house_tcp_vote_type,primary,Australian Electoral Commission,house,two_candidate_preferred,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseTcpByCandidateByVoteTypeDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseTcpByCandidateByVoteTypeDownload-17496.csv,True,
2013,house_tcp_polling,primary,Australian Electoral Commission,house,two_candidate_preferred_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseTcpByCandidateByPollingPlaceDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseTcpByCandidateByPollingPlaceDownload-17496.csv,True,
2013,house_tpp_state,primary,Australian Electoral Commission,house,two_party_preferred_state,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseTppByStateDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseTppByStateDownload-17496.csv,True,
